facility_id,name,source_type,address,lat,lng
mmg_2561,CGV,myeongmunga_facility,,,
mmg_2049,건양사이버대학교,myeongmunga_facility,대전광역시서구관저동로 158(관저동),36.307796,127.342648
mmg_2193,군 복지시설_마트,myeongmunga_facility,"서울특별시영등포구여의대방로49길 3(신길동, 대방 (영외)마트)",,
mmg_2191,군 복지시설_체력단련장,myeongmunga_facility,"서울특별시노원구화랑로 682(공릉동, 태릉체력단련장)",,
mmg_2192,군 복지시설_휴양시설,myeongmunga_facility,"제주특별자치도서귀포시상예로 319(상예동, 서귀포 호텔)",,
mmg_3988,밀리패스,myeongmunga_facility,,,
mmg_3203,부산디지털대학교,myeongmunga_facility,부산광역시사상구주례로 57(주례동),,
mmg_2685,전국안경사협동조합_서울관내 58개 안경원,myeongmunga_facility,"대전광역시중구동서대로 1217(태평동, 3층)",,
mmg_3817,KMI한국의학연구소 강남검진센터,myeongmunga_facility,"서울특별시강남구테헤란로 411(삼성동, 성담빌딩 2~8층, 10층)",,
mmg_3815,KMI한국의학연구소 광화문검진센터,myeongmunga_facility,"서울특별시종로구세종대로 149(세종로, 광화문빌딩 B1층, 3층, 4층)",,
mmg_3816,KMI한국의학연구소 여의도검진센터,myeongmunga_facility,"서울특별시영등포구국제금융로2길 24(여의도동, BNK금융타워 13, 14, 15, 17, 18층)",,
mmg_3999,가우디치과,myeongmunga_facility,"서울특별시강남구테헤란로 520(대치동, 삼안빌딩 4층)",,
mmg_3841,더원서울안과,myeongmunga_facility,"서울특별시강남구강남대로 652(신사동, 신사스퀘어 8,9층)",,
mmg_3998,미켈란치과,myeongmunga_facility,"서울특별시강남구강남대로 382(역삼동, 메리츠타워 B1층)",,
mmg_3983,보라매자생한방병원,myeongmunga_facility,"서울특별시동작구여의대방로 134(대방동, 보라매 빌딩)",,
mmg_4111,서울센트럴병원,myeongmunga_facility,"서울특별시관악구남부순환로 18143, 4, 8, 9층층 (봉천동)",,
mmg_3544,아르코예술극장,myeongmunga_facility,서울특별시종로구대학로 8- 7(효제동),37.581258,124.002864
mmg_4000,클리어서울안과,myeongmunga_facility,"서울특별시서초구서초대로77길 17(서초동, 6층)",,
mmg_4009,퍼스트성모안과,myeongmunga_facility,"서울특별시노원구동일로 14058층 (상계동, KB금융 노원플라자)",,
mmg_4094,(주)기장사람들,myeongmunga_facility,부산광역시기장군일광읍일광로 747- 2(일광읍문동리),35.3084415,129.2583713
mmg_4042,365드림치과병원,myeongmunga_facility,"부산광역시수영구연수로 408(광안동, 8~12층)",35.168094,129.1135963
mmg_2412,BHS동래한서요양병원,myeongmunga_facility,부산광역시금정구중앙대로 1721(부곡동),35.238359,129.091577
mmg_2411,BHS한서병원,myeongmunga_facility,부산광역시수영구수영로 615(광안동),35.160993,129.113248
mmg_3820,KMI한국의학연구소 부산검진센터,myeongmunga_facility,"부산광역시동구조방로 14(범일동, 동일타워 5층)",,
mmg_2013,WS치과병원,myeongmunga_facility,"부산광역시해운대구좌동순환로 6(중동, 엘타워 5층, 6층)",35.16745,129.16813
mmg_1034,강동병원,myeongmunga_facility,부산광역시사하구다대로 145(신평동),35.089607,128.978181
mmg_2971,강한의원,myeongmunga_facility,부산광역시사상구가야대로282번길 82층 (주례동),35.149974,129.00298
mmg_3978,거인병원,myeongmunga_facility,부산광역시동래구여고로 12(사직동),35.1946551,129.0653839
mmg_4092,고스락,myeongmunga_facility,부산광역시기장군장안읍해맞이로 286(장안읍월내리),35.3223106,129.2696854
mmg_1064,고신대복음병원,myeongmunga_facility,부산광역시서구감천로 262(암남동),35.080508,129.015853
mmg_2026,교보문고 부산점,myeongmunga_facility,부산광역시부산진구중앙대로 658(부전동),35.15153,129.059588
mmg_2491,교보문고 센텀시티점,myeongmunga_facility,"부산광역시해운대구센텀남대로 59(우동, 롯데백화점 센텀시티점7층)",35.169865,129.131202
mmg_2492,교보문고 울산점,myeongmunga_facility,"울산광역시남구화합로 185(삼산동, 울산점)",35.541562,129.338647
mmg_2408,구포성심병원,myeongmunga_facility,부산광역시북구낙동대로 1786(구포동),35.209814,129.004566
mmg_3814,국립부산과학관,myeongmunga_facility,"부산광역시기장군기장읍동부산관광6로 59(기장읍석산리, 국립부산과학관)",35.2046875,129.212689
mmg_1090,국립부산국악원,myeongmunga_facility,부산광역시부산진구국악로 2(연지동),35.171333,129.05431
mmg_3143,굿모닝 성모안과,myeongmunga_facility,부산광역시부산진구중앙대로743번길 (부전동),35.1584691,129.0589834
mmg_2107,굿모닝백이안과,myeongmunga_facility,부산광역시부산진구중앙대로 724(부전동),35.15722,129.059971
mmg_3133,금정구 테니스장,myeongmunga_facility,부산광역시금정구체육공원로447번길 100- 0(두구동),35.285715,129.105294
mmg_3134,금정구민운동장,myeongmunga_facility,,,
mmg_3130,금정구민체육관,myeongmunga_facility,부산광역시금정구체육공원로 35(구서동),35.248052,129.09889
mmg_3131,금정국민체육센터,myeongmunga_facility,부산광역시금정구서부로 109(부곡동),35.21952,129.096222
mmg_4031,김명장,myeongmunga_facility,,35.1403125,129.1077238
mmg_3616,꽃단비한의원,myeongmunga_facility,"울산광역시남구돋질로302번길 272층 (삼산동, 화동빌딩)",35.5416833,129.337607
mmg_2730,달음산자연휴양림,myeongmunga_facility,부산광역시기장군일광면화용길 299- 106(일광면용천리),35.3015837,129.185463
mmg_4084,대연건치과의원,myeongmunga_facility,부산광역시남구못골로12번길 354층 (대연동),35.1355046,129.0857497
mmg_2109,대한안과의사회 부산신세계안과,myeongmunga_facility,부산광역시부산진구가야대로 783- 1(부전동),35.157961,129.057409
mmg_2108,대한안과의사회 성모안과병원,myeongmunga_facility,부산광역시해운대구해운대로 409(우동),35.167491,129.140791
mmg_3275,대한안과의사회 아이윤병원,myeongmunga_facility,울산광역시중구번영로 371(학산동),35.558352,129.326833
mmg_1173,대한안과의사회(굿모닝안과),myeongmunga_facility,울산광역시남구삼산로 2546층 (삼산동),35.538795,129.336274
mmg_1175,대한안과의사회(누네빛안과),myeongmunga_facility,부산광역시부산진구가야대로 772(부전동),35.156766,129.05587
mmg_1205,대한안과의사회(센텀밝은빛안과),myeongmunga_facility,부산광역시해운대구센텀2로 20(우동),35.167207,129.132065
mmg_1217,대한안과의사회(아이시티안과),myeongmunga_facility,부산광역시부산진구중앙대로 686(부전동),35.154033,129.059489
mmg_1232,대한안과의사회(울산 밝은안과),myeongmunga_facility,울산광역시남구삼산로 274(삼산동),35.538947,129.337141
mmg_2882,대한안과의사회（센텀소중한눈안과）,myeongmunga_facility,부산광역시해운대구센텀남대로 50(우동),35.168113,129.131276
mmg_4110,더엘리트 PT 연산양정점,myeongmunga_facility,,35.1732512,129.0726916
mmg_2780,동래구 공영주차장,myeongmunga_facility,부산광역시동래구온천천로359번길 70(낙민동),,
mmg_2163,동의과학대학교 디지털평생학습원,myeongmunga_facility,부산광역시부산진구양지로 54(양정동),35.165917,129.072584
mmg_3792,롯데리아 부산망미점,myeongmunga_facility,부산광역시수영구연수로 2781층 (망미동),35.1728861,129.1012606
mmg_3575,매일여는한의원,myeongmunga_facility,"울산광역시북구화산로 109(송정동, 3층)",35.6017318,129.3653536
mmg_4074,모모의원 부산점,myeongmunga_facility,부산광역시부산진구범일로 17711-12층 (범천동),35.1458184,129.0589248
mmg_1308,밝은눈안과(부산서면점),myeongmunga_facility,"부산광역시부산진구가야대로 729(부암동, 밝은눈안과병원1~8층)",35.158181,129.051349
mmg_1310,밝은성모안과,myeongmunga_facility,부산광역시부산진구중앙대로 723(부전동),35.157202,129.058533
mmg_3682,부산관광공사 낙동강생태탐방선,myeongmunga_facility,부산광역시사하구낙동남로1233번길 34- 0(하단동),35.109748,128.9491877
mmg_3681,부산관광공사 부산시티투어버스,myeongmunga_facility,부산광역시동구중앙대로 192(초량동),35.1145037,129.0403478
mmg_3680,부산관광공사 태종대유원지 다누비열차,myeongmunga_facility,부산광역시영도구전망로 24(동삼동),35.0595379,129.0800318
mmg_2999,부산광역시 강서구 공영주차장,myeongmunga_facility,부산광역시강서구낙동북로 477(대저1동),,
mmg_2828,부산광역시 공영주차장,myeongmunga_facility,부산광역시부산진구새싹로 174(연지동),,
mmg_2998,부산광역시 금정구 공영주차장,myeongmunga_facility,부산광역시금정구중앙대로 1777(부곡동),35.247666,129.101895
mmg_3996,부산광역시 금정구 보건소,myeongmunga_facility,부산광역시금정구중앙대로 1777(부곡동),35.2420475,129.0924716
mmg_3001,부산광역시 기장군 공영주차장,myeongmunga_facility,부산광역시기장군기장읍기장대로 560(기장읍신천리),,
mmg_2992,부산광역시 남구 공영주차장,myeongmunga_facility,부산광역시남구못골로 19(대연동),,
mmg_2990,부산광역시 동구 공영주차장,myeongmunga_facility,부산광역시동구구청로 1(수정동),,
mmg_2995,부산광역시 부산진구 공영주차장,myeongmunga_facility,부산광역시부산진구가야공원로 72- 0(가야동),,
mmg_2993,부산광역시 북구 공영주차장,myeongmunga_facility,부산광역시북구낙동대로1570번길 33(구포동),,
mmg_3000,부산광역시 사상구 공영주차장,myeongmunga_facility,부산광역시사상구학감대로 242(감전동),,
mmg_2997,부산광역시 사하구 공영주차장,myeongmunga_facility,부산광역시사하구낙동대로398번길 12(당리동),,
mmg_2991,부산광역시 서구 공영주차장,myeongmunga_facility,부산광역시서구구덕로 120(토성동4가),,
mmg_3547,부산광역시 서핑협회,myeongmunga_facility,"부산광역시해운대구선수촌로 107(반여동, 6층)",35.2034646,129.1194379
mmg_2996,부산광역시 수영구 공영주차장,myeongmunga_facility,부산광역시수영구남천동로 100(남천동),,
mmg_3576,부산광역시 영도구 공영주차장,myeongmunga_facility,부산광역시영도구태종로 423(청학동),,
mmg_2994,부산광역시 중구 공영주차장,myeongmunga_facility,부산광역시중구중구로 120(대청동1가),,
mmg_3163,부산미남병원,myeongmunga_facility,"부산광역시동래구아시아드대로 213(온천동, 부산미남병원)",35.2032835,129.0662386
mmg_1325,부산보훈병원,myeongmunga_facility,부산광역시사상구백양대로 420(주례동),35.153363,129.006977
mmg_2061,부산아쿠아리움,myeongmunga_facility,부산광역시해운대구해운대해변로 266(중동),35.159271,129.161004
mmg_1327,부산은행,myeongmunga_facility,부산광역시남구문현금융로 30(문현동),35.145384,129.065782
mmg_2770,부산진구 생활문화센터,myeongmunga_facility,부산광역시부산진구시민공원로 30(부암동),35.1679306,129.0365086
mmg_2771,부산진구 어린이·청소년도서관,myeongmunga_facility,부산광역시부산진구시민공원로 30(부암동),35.1679306,129.0365086
mmg_2772,부산진구 체육시설,myeongmunga_facility,부산광역시부산진구시민공원로 30(부암동),35.1679306,129.0365086
mmg_4039,삼성아이준안과,myeongmunga_facility,"부산광역시연제구중앙천로 934층 (연산동, 아람메디컬빌딩)",35.18156,129.078488
mmg_4089,삼진어묵 부산역광장점,myeongmunga_facility,부산광역시동구중앙대로214번길 7(초량동),35.1161924,129.0413676
mmg_4090,삼진어묵 부산역라마다점,myeongmunga_facility,부산광역시동구중앙대로196번길 10(초량동),1,2
mmg_4091,삼진어묵 영도본,myeongmunga_facility,부산광역시영도구태종로99번길 36(봉래동2가),35.092964,129.042794
mmg_4109,서면좋은사람안과의원,myeongmunga_facility,"부산광역시부산진구서면문화로 10- 0(부전동, 영광도서빌딩15~16층)",35.1588116,129.0577389
mmg_4102,서면좋은사람안과의원,myeongmunga_facility,부산광역시부산진구서면문화로 10- 015~16층 (부전동),,
mmg_3132,선동잔디구장,myeongmunga_facility,,,
mmg_2987,세방한의원,myeongmunga_facility,"부산광역시수영구연수로 4152층 (수영동, 세방메디컬)",35.167999,129.114498
mmg_3624,세화당한의원,myeongmunga_facility,부산광역시동구중앙대로221번길 8(초량동),35.1170995,129.040077
mmg_2837,센텀뉴욕치과,myeongmunga_facility,"부산광역시해운대구센텀남대로 504층 (우동, 센텀임페리얼타워)",35.16826,129.13133
mmg_3154,수영센텀치과,myeongmunga_facility,"부산광역시수영구수영로 685(광안동, 영동빌딩 1~2층)",35.1667479,129.1147844
mmg_2734,신불산폭포자연휴양림,myeongmunga_facility,울산광역시울주군상북면청수골길 175(상북면이천리),35.525864,129.022889
mmg_4106,아이홀릭네일,myeongmunga_facility,"부산광역시수영구광안로7번길 17107호(광안동, 세종엠스테이3차 상가)",35.1579044,129.1137696
mmg_4112,언양불고기 원조집,myeongmunga_facility,부산광역시수영구남천동로108번길 14- 2층(남천동),35.1460621,129.1123936
mmg_2879,연산당당한방병원,myeongmunga_facility,부산광역시연제구월드컵대로 82(연산동),35.18178,129.08385
mmg_2777,연제구 공영주차장,myeongmunga_facility,부산광역시연제구연제로 2(연산동),,
mmg_3135,오륜동 인조 잔디구장,myeongmunga_facility,,,
mmg_3136,오륜동 풋살장,myeongmunga_facility,,,
mmg_3715,우리바른치과의원,myeongmunga_facility,"부산광역시해운대구양운로 110, 2층 (좌동)",35.1726704,129.1740014
mmg_2775,울산 남구 공영주차장,myeongmunga_facility,울산광역시남구돋질로 233(달동),,
mmg_2494,울산동강병원,myeongmunga_facility,울산광역시중구태화로 239(태화동),35.553599,129.302136
mmg_2779,울산시 체육시설,myeongmunga_facility,울산광역시남구중앙로 201(신정동),,
mmg_1470,울산자생한방병원,myeongmunga_facility,울산광역시남구삼산로 51(신정동),35.5341,129.313387
mmg_2778,울산중구 공영주차장,myeongmunga_facility,울산광역시중구단장골길 1(복산동),,
mmg_4093,웨이브온 커피,myeongmunga_facility,부산광역시기장군장안읍해맞이로 286(장안읍월내리),35.3622311,129.2696854
mmg_2512,웰니스병원,myeongmunga_facility,부산광역시연제구반송로 52(연산동),35.189053,129.085896
mmg_1479,위클리피플(주간인물),myeongmunga_facility,부산광역시부산진구중앙대로 754(부전동),35.159539,129.060891
mmg_3987,이샘병원,myeongmunga_facility,부산광역시부산진구황령대로 12(범천동),35.1476675,129.0611104
mmg_3193,인제대학교부산백병원,myeongmunga_facility,부산광역시부산진구복지로 75(개금동),35.1461397,129.0208659
mmg_4083,자연에한의원,myeongmunga_facility,부산광역시연제구월드컵대로 1412층 (연산동),35.186155,129.080664
mmg_3635,정도한의원,myeongmunga_facility,부산광역시기장군정관읍정관로 5653층 (정관읍매학리),35.321824,129.1759571
mmg_3632,제일한의원,myeongmunga_facility,울산광역시남구팔등로 86(신정동),35.5459261,129.3158906
mmg_1589,춘해병원,myeongmunga_facility,부산광역시부산진구중앙대로 605(범천동),35.146891,129.058338
mmg_3530,팬스타라인닷컴,myeongmunga_facility,"부산광역시동구충장대로 206(초량동, 부산항국제여객터미널)",35.117782,129.047083
mmg_1622,하늘안과,myeongmunga_facility,"부산광역시부산진구중앙대로 736(부전동, 5층)",35.15825,129.059961
mmg_2171,한국건강관리협회 부산지부,myeongmunga_facility,부산광역시동래구충렬대로 145(온천동),35.205302,129.076585
mmg_2776,해운대구 공영주차장,myeongmunga_facility,부산광역시해운대구중동2로 11(중동),,
mmg_1659,해운대자생한방병원,myeongmunga_facility,부산광역시해운대구해운대로 793(좌동),35.169585,129.175244
mmg_3887,(주)해커스어학원 / 대구동성로캠퍼스,myeongmunga_facility,"대구광역시중구중앙대로 391,4,5층 (동성로3가)",35.868091,128.593412
mmg_1010,E-world(구 우방랜드),myeongmunga_facility,대구광역시달서구두류공원로 200(두류동),35.854025,128.563417
mmg_3819,KMI한국의학연구소 대구검진센터,myeongmunga_facility,"대구광역시중구중앙대로66길 20(남산동, 탑마트 B1~1층)",,
mmg_4099,KSI연수원,myeongmunga_facility,"경상북도안동시도산면퇴계로 1997(도산면서부리, KSI연수원)",36.704299,128.8098
mmg_2892,V라이프영상의학과건강검진센터,myeongmunga_facility,"대구광역시중구공평로10길 182~3층 (삼덕동2가, 브이스퀘어)",35.8682,128.6007
mmg_2891,V성형외과피부과,myeongmunga_facility,"대구광역시중구공평로10길 184~7층 (삼덕동2가, 브이스퀘어)",35.8682,128.6007
mmg_2167,㈜AFW,myeongmunga_facility,경상북도칠곡군왜관읍공단로5길 32- 32(왜관읍금산리),35.963558,128.41379
mmg_2168,㈜한성브라보,myeongmunga_facility,경상북도칠곡군왜관읍공단로13길 45(왜관읍금산리),35.961143,128.41374
mmg_3612,건강장수한의원,myeongmunga_facility,대구광역시북구팔달로 1592층 (노원동3가),35.8892712,128.5675473
mmg_1054,검마산휴양림,myeongmunga_facility,경상북도영양군수비면검마산길 191(수비면신원리),36.748127,129.23721
mmg_3181,경북대학교병원,myeongmunga_facility,"대구광역시중구동덕로 130(삼덕동2가, 경북대학교병원)",35.86649,128.6047
mmg_2409,경일대학교,myeongmunga_facility,"경상북도경산시하양읍가마실길 50(하양읍부호리, 경일대학교)",35.90813,128.8013
mmg_3875,경일직업능력개발학원,myeongmunga_facility,"대구광역시서구국채보상로 371,3층 (비산동)",35.872522,128.571815
mmg_3772,경주 오릉,myeongmunga_facility,,35.823605,129.208826
mmg_3763,경주국민체육센터,myeongmunga_facility,경상북도경주시유림로5번길 85- 15(황성동),35.879124,129.217288
mmg_3759,경주동궁원,myeongmunga_facility,경상북도경주시보문로 74- 14(북군동),35.850166,129.262941
mmg_3762,경주시 공영주차장,myeongmunga_facility,경상북도경주시충효천길 208- 3(충효동),35.846473,129.176793
mmg_3765,경주시 토함산 자연휴양림,myeongmunga_facility,경상북도경주시문무대왕면불국로 1208- 45(문무대왕면장항리),35.758282,129.366559
mmg_3204,경주월드,myeongmunga_facility,경상북도경주시보문로 544(천군동),35.838072,129.282051
mmg_3550,고기굽는남자(포항 이동점),myeongmunga_facility,경상북도포항시 남구대이로159번길 12(이동),36.029,129.3379
mmg_3549,고기굽는남자(포항 효자점),myeongmunga_facility,경상북도포항시 남구형산강북로 87(효자동),36.0049,129.3364
mmg_3629,고려에이치한방병원,myeongmunga_facility,대구광역시수성구동대구로 315~8층 (두산동),35.8331355,128.6228833
mmg_3669,골안골 도시형 캠핑장,myeongmunga_facility,,35.8314,128.5678
mmg_1074,곽병원(운경의료재단),myeongmunga_facility,대구광역시중구국채보상로 531(수동),35.870715,128.588735
mmg_3508,구미시 강동문화복지회관,myeongmunga_facility,경상북도구미시인동가산로 392(구평동),36.0909,128.4547
mmg_3509,구미시 근로자종합복지관,myeongmunga_facility,경상북도구미시산호대로 239(공단동),36.1053,128.3842
mmg_3510,구미시 낙동강 파크골프장,myeongmunga_facility,경상북도구미시송정대로 55(송정동),36.1197,128.3444
mmg_3511,구미시 농업기계 임대,myeongmunga_facility,경상북도구미시송정대로 55(송정동),36.1197,128.3444
mmg_3513,구미시 박정희대통령 역사자료관,myeongmunga_facility,경상북도구미시박정희로 123- 0(상모동),36.0909,128.3489
mmg_3514,구미시 신라불교초전지,myeongmunga_facility,경상북도구미시도개면도개다곡길 (도개면도개리),36.2904,128.3633
mmg_3515,구미시 올림픽기념국민생활관,myeongmunga_facility,경상북도구미시산책길 63(원평동),36.1235,128.3287
mmg_3516,구미시 자연휴양림,myeongmunga_facility,경상북도구미시송정대로 55(송정동),36.1197,128.3444
mmg_3517,구미시 주민자치센터,myeongmunga_facility,경상북도구미시송정대로 55(송정동),36.1197,128.3444
mmg_3518,구미시 주차장,myeongmunga_facility,경상북도구미시송정대로 55(송정동),36.1197,128.3444
mmg_3668,구미시 체육시설,myeongmunga_facility,경상북도구미시송정대로 55(송정동),36.1197,128.3444
mmg_3512,구미시문화예술회관,myeongmunga_facility,경상북도구미시송정대로 89(송정동),36.1184,128.3489
mmg_3533,구미에코랜드,myeongmunga_facility,경상북도구미시산동읍인덕1길 195(산동읍인덕리),36.177,128.4662
mmg_3519,구미영상미디어센터,myeongmunga_facility,경상북도구미시산책길 63- 0(원평동),36.1235,128.3287
mmg_1088,구미차병원,myeongmunga_facility,경상북도구미시신시로10길 12(형곡동),36.114752,128.340738
mmg_3520,구미캠핑장,myeongmunga_facility,경상북도구미시낙동제방길 200- 0(양호동),36.1336,128.371
mmg_3180,국립대구과학관,myeongmunga_facility,"대구광역시달성군유가읍테크노대로6길 20(유가읍상리, 국립대구과학관)",35.68681,128.4653
mmg_3142,국립대구기상과학관,myeongmunga_facility,대구광역시동구효동로2길 10(효목동),35.8785,128.6527
mmg_2729,국립백두대간수목원,myeongmunga_facility,경상북도봉화군춘양면춘양로 1501(춘양면서벽리),37.0083295,128.8300834
mmg_1097,근로복지공단 대구병원,myeongmunga_facility,대구광역시북구학정로 515(학정동),35.95066,128.564597
mmg_3989,금관총,myeongmunga_facility,경상북도경주시봉황로 15(노서동),35.841823,129.2095
mmg_3691,금조한의원,myeongmunga_facility,대구광역시달서구상화북로 1012층 (상인동),35.8119172,128.5375925
mmg_3623,김동렬한의원,myeongmunga_facility,경상북도경주시안강읍안강중앙로 206(안강읍양월리),35.8413264,128.7045602
mmg_3617,김동윤한의원,myeongmunga_facility,대구광역시남구이천로28길 73(이천동),35.8548736,128.6020323
mmg_3771,김유신 장군묘,myeongmunga_facility,경상북도경주시충효2길 44- 7(충효동),35.848604,129.188557
mmg_3695,김종봉한의원,myeongmunga_facility,대구광역시달서구성서로 436(이곡동),35.8563804,128.5076206
mmg_3213,김천녹색미래과학관,myeongmunga_facility,경상북도김천시혁신6로 31(율곡동),36.12624,128.1846
mmg_3214,김천시 감문역사문화전시관,myeongmunga_facility,경상북도김천시개령면광한1길 520(개령면동부리),36.17395,128.2005
mmg_3216,김천시 문화예술회관,myeongmunga_facility,경상북도김천시운동장길 3(삼락동),36.13844,128.0887
mmg_3217,김천시 부항댐 생태휴양펜션,myeongmunga_facility,경상북도김천시부항면부항댐길 777(부항면지좌리),35.97307,127.981
mmg_3218,김천시 사명대사공원,myeongmunga_facility,경상북도김천시대항면직지사길 130(대항면운수리),36.17395,128.2005
mmg_3219,김천시 시티투어,myeongmunga_facility,"경상북도김천시평화12길 25(평화동, B동 101호)",36.12485,128.1116
mmg_3220,김천시 전동관람차,myeongmunga_facility,경상북도김천시대항면직지사길 130(대항면운수리),35.85746,128.5913
mmg_3223,김천시 평생교육원,myeongmunga_facility,경상북도김천시공단2길 30- 22(대광동),36.144,128.1371
mmg_3221,김천시 화장장,myeongmunga_facility,경상북도김천시속구미3길 78(신음동),36.13514,128.1245
mmg_3215,김천시립박물관,myeongmunga_facility,경상북도김천시대항면직지사길 130(대항면운수리),36.11751,128.0079
mmg_3552,내가찾는사진관,myeongmunga_facility,"대구광역시달서구달구벌대로 1378(장기동, 2층)",35.8513,128.4974
mmg_3954,네트컴퓨터아카데미학원,myeongmunga_facility,"대구광역시달서구월배로 233,9층 (상인동)",35.819509,128.538782
mmg_3610,누가한의원,myeongmunga_facility,경상북도영천시완산로 60- 61층 (완산동),35.9654928,128.9394069
mmg_3667,달성군 달성화석박물관,myeongmunga_facility,대구광역시달성군유가읍테크노대로6길 66- 0(유가읍상리),35.6843,128.4622
mmg_3833,담음새 도예공방,myeongmunga_facility,대구광역시수성구만촌로 35(만촌동),35.862485,128.644324
mmg_3687,대경 한의원,myeongmunga_facility,대구광역시서구평리로 2482층 (내당동),35.8624852,128.5505934
mmg_3876,대구경북홈케어학원,myeongmunga_facility,"대구광역시동구율하동로10길 8,1층 (율하동)",35.862592,128.702507
mmg_3670,대구광역시 남구 주차장,myeongmunga_facility,대구광역시남구이천로 51- 0(봉덕동),35.8462,128.5974
mmg_3671,대구광역시 남구 체육시설,myeongmunga_facility,대구광역시남구이천로 51- 0(봉덕동),35.8462,128.5974
mmg_3672,대구광역시 중구 봉산문화회관,myeongmunga_facility,대구광역시중구봉산문화길 77(봉산동),35.8635,128.5966
mmg_3673,대구광역시 중구 주차장,myeongmunga_facility,대구광역시중구국채보상로139길 1(동인동2가),35.8692,128.606
mmg_3674,대구광역시 중구 체육시설,myeongmunga_facility,대구광역시중구국채보상로139길 1(동인동2가),35.8692,128.606
mmg_3714,대구국제사격장,myeongmunga_facility,대구광역시북구문주길 170(금호동),35.911296,128.524331
mmg_2609,대구동부여성문화회관,myeongmunga_facility,대구광역시동구신암북로11길 54- 2(신암동),35.890363,128.622203
mmg_3179,대구동산병원,myeongmunga_facility,대구광역시중구달성로 56(동산동),35.868895,128.583528
mmg_2072,대구미술관,myeongmunga_facility,대구광역시수성구미술관로 40(삼덕동),35.827626,128.67395
mmg_1126,대구보훈병원,myeongmunga_facility,대구광역시달서구월곡로 60(도원동),35.802899,128.551775
mmg_2076,대구승마힐링센터,myeongmunga_facility,대구광역시달서구앞산순환로 206(송현동),35.821698,128.554409
mmg_2014,대구시민프로축구단,myeongmunga_facility,"대구광역시북구고성로 191(고성동3가, DGB대구은행파크 2층 사무국, 11번출구)",35.82983,128.690203
mmg_2081,대구시설공단 공영주차장,myeongmunga_facility,대구광역시달서구상인서로 103- 5(상인동),35.8183,128.5399
mmg_2420,대구시티병원,myeongmunga_facility,대구광역시북구동북로 270(복현동),35.89351,128.6197
mmg_2178,대구실내빙상장,myeongmunga_facility,대구광역시북구고성로 191(고성동3가),35.882244,128.587381
mmg_2069,대구여성회관,myeongmunga_facility,대구광역시북구팔달로1길 26(노원동3가),35.894326,128.555037
mmg_1127,대구의료원,myeongmunga_facility,대구광역시서구평리로 157(중리동),35.859603,128.540592
mmg_2071,대구종합복지회관,myeongmunga_facility,대구광역시달서구성당로 187(성당동),35.850091,128.570306
mmg_3955,대구컴퓨터캐드회계학원,myeongmunga_facility,"대구광역시북구학남로17길 2,5층 (국우동)",35.944745,128.56989
mmg_3571,대구한의대 포항한방병원,myeongmunga_facility,"경상북도포항시 남구새천년대로 411(대잠동, 대구한의대 포항한방병원)",36.013707,129.343263
mmg_3570,대구한의대한방병원,myeongmunga_facility,"대구광역시수성구신천동로 136(상동, 대구한의대한방병원)",35.837522,128.60747
mmg_2075,대덕승마장,myeongmunga_facility,대구광역시달서구앞산순환로 206(송현동),35.821698,128.554409
mmg_3773,대릉원,myeongmunga_facility,,35.838441,129.21064
mmg_2731,대야산자연휴양림,myeongmunga_facility,경상북도문경시가은읍용추길 31- 35(가은읍완장리),36.66765,127.9718
mmg_3637,대평한의원,myeongmunga_facility,"대구광역시수성구달구벌대로 2570108호(만촌동, 수성아크로타워)",35.8584931,128.644118
mmg_1178,대한안과의사회(대구안과),myeongmunga_facility,"대구광역시남구월배로 468(대명동, 5층)",35.834698,128.555961
mmg_1179,대한안과의사회(대구한빛안과),myeongmunga_facility,"대구광역시중구달구벌대로 2109(덕산동, 현대빌딩 3층)",35.865679,128.594629
mmg_1229,대한안과의사회(우리눈안과),myeongmunga_facility,"경상북도포항시 남구중흥로 92(상도동, 2층)",36.013162,129.350876
mmg_1234,대한안과의사회(이노안과),myeongmunga_facility,대구광역시달서구월곡로 260(상인동),35.817782,128.539351
mmg_1244,대한안과의사회(진안과의원),myeongmunga_facility,"경상북도구미시구미중앙로 85(원평동, 금구빌딩 2층)",36.128873,128.332282
mmg_3277,대한안과의사회（AK안과）,myeongmunga_facility,대구광역시수성구동대구로 102(지산동),35.839283,128.624722
mmg_3280,대한안과의사회（누네안과병원）,myeongmunga_facility,"대구광역시중구달구벌대로 21793층 (삼덕동2가, 눈빌딩 2~7층)",35.859671,128.624846
mmg_3249,대한안과의사회（대구굿모닝안과）,myeongmunga_facility,"대구광역시중구중앙대로 359(남산동, 반월메디컬타워 4층)",35.860597,128.592795
mmg_3276,대한안과의사회（대구연세안과）,myeongmunga_facility,"대구광역시수성구수성로 206(상동, 4층)",35.844517,128.58939
mmg_3278,대한안과의사회（메트로 아이센터안과）,myeongmunga_facility,"대구광역시수성구달구벌대로 23607~12층층 (수성동3가, 메트로안과)",35.859179,128.620531
mmg_3289,대한안과의사회（센트럴안과）,myeongmunga_facility,"대구광역시동구동부로22길 2(신천동, 서한코보스카운티 2층)",35.87643,128.626775
mmg_3282,대한안과의사회（씨엘안과）,myeongmunga_facility,대구광역시중구달구벌대로 2105(덕산동),35.865778,128.594089
mmg_4050,도산서원,myeongmunga_facility,경상북도안동시도산면도산서원길 154(도산면토계리),36.4338,128.5016
